"","BL","V04","V06","V08","V10"
"OMD",-0.397175119236884,-0.325901704545454,-0.34695873015873,-0.439897777777778,-0.691003409090909
"OSCAR",0.193278457869634,-0.328507386363636,0.482826984126984,0.219835555555556,0.276822727272727
"OSM",0.0798584033613441,0.333714583333333,0.217747846889952,0.417250793650793,0.576206211180124
"PADI2",-0.067470945945946,-0.335455681818182,-0.0360363636363636,0.0379152777777778,-0.204054166666667
"PAPPA",0.292337837837838,0.274102272727273,0.476982828282828,0.567663194444445,0.6235375
"PARP1",0.727831008403361,0.361413392857143,0.589172248803828,0.745370634920635,1.21189565217391
"PCDH1",0.0191852941176471,-0.195815489130435,-0.0551507399577167,0.167114583333333,-0.101799456521739
"PDGFB",1.17787344992051,0.297502272727272,1.01456904761905,0.671864444444444,1.69993863636364
"PDLIM7",0.75495119236884,0.131403977272727,0.909190476190476,0.694331111111111,1.26950113636364
"PGF",0.187894117647059,-0.386410326086956,0.428521987315011,0.329676388888889,0.521621195652174
"PIK3AP1",0.733213025210084,0.290433928571429,0.331455263157894,0.211955555555556,2.16604347826087
"PKLR",0.471670429252782,0.579197727272727,0.510243650793651,0.519344444444444,0.986219318181818
"PLA2G4A",0.303011685214626,0.0217914772727272,0.254051587301587,0.264946666666667,0.592201136363636
"PLAUR",0.0136260731319555,-0.2803375,0.181303174603174,-0.0193955555555556,-0.104419318181818
"PLXNA4",0.878631848739496,0.0207270833333333,0.494702870813397,1.21149841269841,1.13467267080745
"PNLIPRP2",-0.533824960254372,-1.43131193181818,0.190037301587301,-0.648791111111111,-0.159421590909091
"PNPT1",-0.298413006756757,-0.212578977272727,-0.360856060606061,-0.929995833333333,-1.112475
"PON3",-0.242854689984101,-0.196265909090909,0.145570634920635,-0.0242933333333335,-0.544567045454546
"PPP1R9B",0.831179411764706,0.344792391304348,0.621553911205074,0.480577083333333,0.948539673913044
"PRDX3",0.0281839527027027,-0.142541477272727,-0.0538861111111111,0.140796527777778,0.0795333333333333
"PRDX5",0.995092647058823,0.653046467391305,0.943402748414376,1.28774791666667,1.81318206521739
"PREB",-0.0935738175675675,-0.00674318181818184,-0.145318181818182,-0.168688194444444,-0.187275
"PRELP",0.19265294117647,-0.216919886363636,0.468296825396826,0.22366,0.374854545454546
"PRKAB1",0.0771163851351351,-0.25193125,-0.143559343434343,-0.01331875,-0.3240375
