"","BL","V04","V06","V08","V10"
"PLXNA4",0.00345200918484467,-0.553690043290043,0.444693684210526,0.0533000000000001,0.147247794117647
"PNLIPRP2",-0.314999389499389,-1.30397445887446,0.742539674796748,1.08944615384615,0.170486111111111
"PNPT1",-0.0527482744282743,0.272836904761905,0.22701724738676,0.195813186813187,-0.588771527777778
"PON3",-0.193826007326007,-0.0769313852813853,-0.226680162601626,-0.218859487179487,-0.398099305555556
"PPP1R9B",0.348843665158371,-0.46507619047619,0.490138699186992,0.598814285714286,0.818273529411765
"PRDX3",-0.213093513513513,-0.27973119047619,-0.0280052264808361,-0.0253131868131866,-0.618026388888889
"PRDX5",0.768036726998492,0.0104712121212122,1.17047170731707,1.42055238095238,2.65733970588235
"PREB",0.0165548024948025,-0.0508142857142857,-0.0561207317073171,-0.0245642857142857,-0.152347916666667
"PRELP",-0.233018925518926,-0.075952380952381,-0.143220975609756,-0.152251282051282,-0.462255555555556
"PRKAB1",-0.22408553014553,-0.490304047619048,0.200389198606272,-0.0470527472527473,-0.777996527777778
"PRKCQ",0.0852559251559251,-0.108205714285714,0.0880226480836236,0.355932417582418,-0.0981861111111111
"PROK1",0.322990662074244,-0.0476445887445887,0.289103684210526,0.163764285714286,1.33957058823529
"PRSS8",-0.147261660561661,-0.105319696969697,-0.115707479674797,-0.215548717948718,-0.208338888888889
"PSIP1",-0.183786528893991,-0.151715367965368,-0.264885087719298,-0.132021428571429,-0.148742279411765
"PSMG3",-0.271638614619212,-0.143412554112554,-0.391338245614035,0.0456285714285716,-0.746623529411764
"PSPN",-0.391039800995025,-0.110364069264069,-0.423594210526316,-0.746728571428571,-0.0140981617647059
"PTH1R",-0.785711251435132,-0.251471861471862,-0.652372105263158,-1.11775714285714,-1.54015183823529
"PTPN6",0.327474236874237,-0.305387229437229,0.733481951219512,1.2384882051282,1.56929722222222
"PTPRM",-0.00488308457711445,0.0838396103896104,0.0771082456140351,0.0538000000000001,0.245800367647059
"PTX3",0.623787562189055,0.319712770562771,0.211324561403509,0.401964285714286,0.926257352941176
"RAB37",0.169544241164241,-0.0731735714285715,0.406712020905923,-0.262404395604396,-0.56324375
"RAB6A",0.719201071565251,0.237053246753247,0.644303157894737,0.744642857142857,1.64860294117647
"RABGAP1L",0.031271767151767,0.115487142857143,-0.144371254355401,0.715820879120879,-0.209136805555556
"REG4",-0.0451100122100122,0.0895835497835498,-0.0700157723577236,-0.0166358974358974,-0.259509722222222
"RGS8",-0.0666537214137214,-0.359612380952381,-0.202425609756098,0.485696703296703,0.520918055555555
"ROBO1",-0.0938537240537241,-0.107652813852814,-0.0846645528455285,0.0720528205128205,-0.00557430555555555
"SAMD9L",-0.0482405663987755,-0.511848268398268,0.338882280701754,0.329242857142857,0.192851470588235
"SCG3",-0.053609768009768,-0.124841341991342,-0.0520131707317074,-0.00922358974358983,-0.197171527777778
"SCGB1A1",-0.205190476190476,-0.110712770562771,-0.424278699186992,-0.477258461538462,-0.470204861111111
"SCGB3A2",0.211630647130647,0.504277489177489,0.0367180487804878,0.637734871794872,-0.220665277777778
"SCGN",-0.131910977130977,-0.0516071428571429,-0.268005923344948,-0.173941208791209,-0.584316666666667
"SCRN1",0.456690508993494,-0.200674891774892,0.322447368421053,0.460064285714286,0.749618014705882
"SELPLG",0.0302612705702258,0.0794640692640693,0.0605119298245614,0.0615428571428571,0.133014705882353
"SERPINB8",0.0529970211161388,0.000155411255411297,-0.075850243902439,0.211122857142857,0.0412871323529412
"SH2D1A",-0.208217259854573,-0.151533333333334,-0.255772631578947,-0.395178571428571,-0.386446323529412
"SHMT1",-0.380280341880342,-0.557008658008658,-0.223625691056911,0.152350256410256,-0.598436805555556
"SIGLEC1",-0.130626251526252,-0.335297835497835,-0.183892357723577,0.0178446153846154,0.1347375
"SIGLEC10",-0.335250133945656,-0.21007683982684,-0.353825438596491,-0.304085714285714,-0.311485294117647
"SIRPB1",0.0191622710622711,-0.323367316017316,-0.250224390243902,-0.236288205128205,-0.0394215277777777
"SIT1",-0.230488898128898,-0.105359285714286,-0.0578865853658536,-0.204040659340659,-0.717045138888889
"SKAP2",0.16064713064713,-0.830028354978355,0.801939674796748,0.770801538461539,0.991926388888889
"SLAMF1",-0.284362577962578,0.00693333333333335,0.237519163763066,0.284730769230769,0.738626388888889
"SLAMF7",0.383182472254114,0.199157359307359,0.578104210526316,0.553264285714286,0.967779779411765
"SLC39A5",-0.0856972828166858,-0.187851082251082,-0.280239824561404,-0.0351785714285715,0.363092279411765
"SMOC2",-0.176647619047619,-0.195803463203463,-0.179782601626016,-0.0709338461538461,-0.298603472222222
"SMPDL3A",-0.292158608058608,-0.277754978354978,-0.202647154471545,-0.396334358974359,-0.405071527777778
"SPINK4",0.212590202831994,0.0137318181818182,0.0349889473684211,0.274457142857143,0.469183823529412
"SPINT2",-0.23950989010989,-0.184099567099567,-0.249506666666667,-0.283895384615385,-0.576873611111111
"SPON1",-0.2415221001221,-0.131544155844156,-0.254232520325203,-0.113628717948718,-0.270622916666667
"SPRY2",-0.0415410395010398,-0.20641380952381,0.149194599303136,0.445729120879121,-0.2338625
"SRPK2",-0.158996096440873,-0.238622727272727,-0.148569824561404,-0.0706928571428571,-0.53373125
"STX8",-0.472383046306927,-0.662125974025974,-0.110741228070175,-0.367207142857143,-1.06156507352941
"SULT2A1",0.29278748564868,0.0896640692640692,0.0873157894736842,1.10097857142857,1.35379264705882
"TANK",-0.59441525987526,-0.400130714285714,-0.327860278745645,-0.672142857142857,-0.469602083333333
"TBC1D5",-0.160325105243015,-0.765262121212121,0.266967543859649,0.0080285714285715,-0.297794852941176
"TFF2",-0.195246886446886,-0.433458225108225,-0.276293333333333,-0.234385641025641,-0.0972736111111111
"TGFA",0.0738399158055875,0.00505800865800865,-0.0793821052631579,0.127271428571429,0.516826102941176
"TGFB1",-0.0544317119155355,-0.0198564935064933,-0.0299782113821139,0.0173961904761903,-0.105606985294118
"TIMP3",1.08044322344322,0.484150649350649,0.905570243902439,1.38512,1.86410486111111
"TLR3",0.143004713423831,0.169524675324675,-0.0277432520325203,0.334902380952381,0.312261029411765
"TNF",-0.11259027027027,-0.101382619047619,-0.192680662020906,-0.0946983516483517,0.00153611111111107
"TNFAIP8",-0.193513180873181,-0.513612857142857,0.303101393728223,0.171773626373626,0.516944444444444
"TNFRSF11A",-0.0724071644042232,-0.0935134199134199,-0.261100650406504,-0.261462380952381,-0.173890073529412
"TNFRSF11B",-0.0441050061050061,0.00257012987012983,-0.0133895934959349,0.328423076923077,-0.000609027777777715
"TNFRSF13B",-0.0221076923076923,-0.0742471861471862,-0.0800360975609756,-0.0616446153846154,-0.127536805555556
"TNFRSF13C",-0.268556507276507,0.00134571428571428,-0.292035191637631,0.0213,-0.512309722222222
"TNFRSF14",-0.0816807081807082,-0.0745207792207793,-0.075208780487805,-0.208415897435897,-0.268315972222222
"TNFRSF4",-0.323092609351433,-0.203875541125541,-0.298161788617886,-0.454137142857143,-0.560083088235294
"TNFSF10",-0.160254374057315,-0.0426177489177488,-0.0775352845528454,-0.0314609523809524,-0.0921378676470588
"TNFSF11",-0.711793455797933,-0.351781601731602,-0.700833684210526,-0.897321428571429,-0.536046323529412
"TNFSF12",-0.122065233785822,-0.00676320346320347,-0.324096260162602,-0.258351904761905,-0.191365073529412
"TNFSF13",-0.0582838827838827,-0.07176341991342,-0.153902113821138,-0.099442564102564,-0.0381749999999998
"TPP1",0.318278998778999,0.177541558441558,0.295840975609756,0.585855384615385,0.623550694444444
"TPSAB1",-0.535937933634992,-0.381306926406926,-0.502998211382114,-0.676342380952381,-1.04101691176471
"TPT1",-0.529256299376299,0.0759911904761905,0.0798221254355401,1.09462472527473,-0.565140277777778
"TRAF2",-0.602958323765787,-0.825894372294372,-0.544174561403509,-0.294492857142857,-1.36065
"TREM2",-0.234424786324786,-0.378618831168831,-0.308414796747967,-0.182986153846154,-0.15995625
"TRIM21",0.218284462303865,-0.214082467532468,0.0945785964912278,0.495092857142857,0.741893382352941
"TRIM5",-0.379145962495216,-0.511375541125541,-0.174108245614035,-0.233392857142857,-0.439657352941177
"VASH1",-0.372530424799081,-0.187774025974026,0.0763124561403508,-0.0674357142857145,-0.681939338235294
"VEGFA",0.107712631975867,-0.0602404761904761,-0.0844590243902439,0.326887619047619,0.189395220588235
"VEGFD",0.00811749622926089,0.13318051948052,-0.0793453658536585,0.191879523809524,0.240510294117647
"WAS",-1.14441521829522,-1.06981166666667,-0.419058013937283,-0.240684065934066,-1.65180902777778
"WFIKKN2",0.0181035409035409,-0.0311755411255411,-0.087500650406504,0.0489969230769231,0.11156875
"WNT9A",-0.605366611226611,-0.264160238095238,-0.507231010452962,-0.665472527472527,-1.20444097222222
"YTHDF3",0.441616507276507,-0.229129047619048,1.18202961672474,1.31872362637363,0.995127777777778
